"(PDH-CSV 4.0) (India Standard Time)(-330)","\\EASAPP01\Processor(_Total)\% Processor Time","\\EASAPP01\System\Processor Queue Length"
"02/07/2017 11:04:37.016"," ","1"
"02/07/2017 11:04:40.020","3.5327992559634036","0"
"02/07/2017 11:04:43.024","11.953588087702849","0"
"02/07/2017 11:04:46.048","2.4790861423765853","5"
"02/07/2017 11:04:49.091","17.957929973611119","5"
"02/07/2017 11:04:52.099","87.017011213446878","0"
"02/07/2017 11:04:55.131","96.005156552237096","1"
"02/07/2017 11:04:58.287","99.257425907263951","14"
"02/07/2017 11:05:01.396","95.854272948661688","0"
"02/07/2017 11:05:04.521","98.499999279999656","17"
"02/07/2017 11:05:07.646","99.749999911999964","4"
"02/07/2017 11:05:10.709","99.234693927530188","28"
"02/07/2017 11:05:13.709","95.182298472214967","6"
"02/07/2017 11:05:16.724","94.818658863318205","5"
"02/07/2017 11:05:19.771","98.717946698221667","6"
"02/07/2017 11:05:22.787","99.870464680394321","11"
"02/07/2017 11:05:25.787","91.927093289918275","0"
"02/07/2017 11:05:28.800","57.353425027921823","0"
"02/07/2017 11:05:31.810","3.4344924516923281","0"
"02/07/2017 11:05:34.813","2.8161405931762529","0"
