"(PDH-CSV 4.0) (India Standard Time)(-330)","\\EASDB01\Processor(_Total)\% Processor Time","\\EASDB01\System\Processor Queue Length"
"02/20/2017 13:36:43.124"," ","1"
"02/20/2017 13:36:46.131","13.082427238398786","0"
"02/20/2017 13:36:49.147","31.217802988035913","6"
"02/20/2017 13:36:52.163","10.825439918093915","0"
"02/20/2017 13:36:55.166","7.8617583900942645","0"
"02/20/2017 13:36:58.170","4.0231434128660259","1"
"02/20/2017 13:37:01.174","6.0570335256952434","0"
"02/20/2017 13:37:04.178","3.8999931222043149","1"
"02/20/2017 13:37:07.181","6.8730494742304193","0"
"02/20/2017 13:37:10.192","14.158635268204057","2"
"02/20/2017 13:37:13.203","4.8022955655911082","0"
"02/20/2017 13:37:16.207","17.732377937520972","0"
"02/20/2017 13:37:19.217","27.916303231615146","1"
"02/20/2017 13:37:22.222","16.674343962277895","3"
"02/20/2017 13:37:25.235","7.5535254983614468","1"
"02/20/2017 13:37:28.236","38.382845066390182","0"
"02/20/2017 13:37:31.236","66.536499040751124","1"
"02/20/2017 13:37:34.239","23.903015448962318","0"
"02/20/2017 13:37:37.243","6.7494624773605905","0"
"02/20/2017 13:37:40.243","16.862093059736381","0"
"02/20/2017 13:37:43.259","19.624174584694622","0"
"02/20/2017 13:37:46.259","34.830945057881316","0"
"02/20/2017 13:37:49.274","43.58787629981822","0"
"02/20/2017 13:37:52.274","14.062829425820533","2"
"02/20/2017 13:37:55.290","11.139878693115756","0"
"02/20/2017 13:37:58.295","4.1262948282613792","3"
"02/20/2017 13:38:01.295","3.4505426432248076","2"
"02/20/2017 13:38:04.302","4.5448118209492012","1"
"02/20/2017 13:38:07.305","7.2302734908003092","0"
"02/20/2017 13:38:10.307","2.6042696879682525","2"
"02/20/2017 13:38:13.309","5.0802138859306183","0"
"02/20/2017 13:38:16.309","2.0947556118452892","3"
"02/20/2017 13:38:19.311","5.1319261802656335","4"
"02/20/2017 13:38:22.311","5.7291855208295601","1"
"02/20/2017 13:38:25.316","3.4769123906707056","1"
"02/20/2017 13:38:28.325","4.4591617582491754","2"
"02/20/2017 13:38:31.336","2.5231959873736054","4"
"02/20/2017 13:38:34.338","3.1081617210413581","0"
"02/20/2017 13:38:37.339","7.0052881408881662","1"
"02/20/2017 13:38:40.348","3.855683388123865","7"
"02/20/2017 13:38:43.353","3.3527221547930863","1"
"02/20/2017 13:38:46.367","3.0779893003739289","3"
"02/20/2017 13:38:49.379","2.1274225264097613","1"
"02/20/2017 13:38:52.380","3.1036937970703948","0"
"02/20/2017 13:38:55.394","2.197111308373223","0"
