"(PDH-CSV 4.0) (India Standard Time)(-330)","\\EASDB01\Processor(_Total)\% Processor Time","\\EASDB01\System\Processor Queue Length"
"02/06/2017 18:54:33.140"," ","7"
"02/06/2017 18:54:36.140","2.9948126345437198","6"
"02/06/2017 18:54:39.156","20.077549597205348","1"
"02/06/2017 18:54:42.156","27.53910197914561","0"
"02/06/2017 18:54:45.156","6.2666657868231006","2"
"02/06/2017 18:54:48.207","11.186942694036507","7"
"02/06/2017 18:54:51.254","10.787056521842707","0"
"02/06/2017 18:54:54.257","4.5232506977888276","0"
"02/06/2017 18:54:57.260","0.81310846560097572","2"
"02/06/2017 18:55:00.260","5.7292200867752889","0"
"02/06/2017 18:55:03.262","9.6834831169518303","0"
"02/06/2017 18:55:06.267","4.0068690743344293","0"
"02/06/2017 18:55:09.269","3.8417642821719444","0"
"02/06/2017 18:55:12.278","5.5085358646069444","0"
"02/06/2017 18:55:15.278","8.0079298566221873","2"
"02/06/2017 18:55:18.284","25.731999543165117","2"
"02/06/2017 18:55:21.293","10.150926831933893","0"
"02/06/2017 18:55:24.293","1.2372334911007088","3"
"02/06/2017 18:55:27.308","0.45321684210596347","0"
"02/06/2017 18:55:30.308","0","6"
"02/06/2017 18:55:33.315","0.87257000962814857","2"
