2017/02/22 10:21:41.732,221,7 /escm/js/jquery-1.5.2.min.js,200,OK,Thread Group 1-4,text,true,65186,6,6,151
2017/02/22 10:21:41.799,168,3 /escm/css/theme/jquery-ui-1.8.17.custom.css,200,OK,Thread Group 1-6,text,true,6664,6,6,161
2017/02/22 10:21:41.857,120,8 /escm/js/jquery-ui-1.8.17.custom.min.js,200,OK,Thread Group 1-5,text,true,53407,6,6,63
2017/02/22 10:21:41.969,13,9 /escm/css/jquery.ui.timepicker.css,200,OK,Thread Group 1-6,text,true,2086,6,6,13
2017/02/22 10:21:41.979,33,12 /escm/js/jquery.bpopup.min.js,200,OK,Thread Group 1-5,text,true,2280,6,6,30
2017/02/22 10:21:41.560,573,7 /escm/js/jquery-1.5.2.min.js,200,OK,Thread Group 1-2,text,true,65186,6,6,108
2017/02/22 10:21:42.013,133,11 /escm/js/jquery.alerts.js,200,OK,Thread Group 1-5,text,true,2581,6,6,131
2017/02/22 10:21:41.983,170,2 /escm/css/merchant.css,200,OK,Thread Group 1-6,text,true,64167,6,6,62
2017/02/22 10:21:42.148,13,13 /escm/css/modern_ui/images/footer.png,200,OK,Thread Group 1-5,bin,true,3276,6,6,13
2017/02/22 10:21:42.155,13,6 /escm/css/jquery.alerts.css,200,OK,Thread Group 1-6,text,true,1235,6,6,12
2017/02/22 10:21:41.872,318,7 /escm/js/jquery-1.5.2.min.js,200,OK,Thread Group 1-1,text,true,65186,6,6,62
2017/02/22 10:21:41.955,246,8 /escm/js/jquery-ui-1.8.17.custom.min.js,200,OK,Thread Group 1-4,text,true,53407,6,6,36
2017/02/22 10:21:42.135,67,8 /escm/js/jquery-ui-1.8.17.custom.min.js,200,OK,Thread Group 1-2,text,true,53407,6,6,27
2017/02/22 10:21:42.163,42,15 /escm/images/add.jpg,200,OK,Thread Group 1-5,bin,true,28769,6,6,42
2017/02/22 10:21:41.908,304,7 /escm/js/jquery-1.5.2.min.js,200,OK,Thread Group 1-3,text,true,65186,6,6,29
2017/02/22 10:21:42.203,11,12 /escm/js/jquery.bpopup.min.js,200,OK,Thread Group 1-4,text,true,2280,6,6,9
2017/02/22 10:21:42.192,74,8 /escm/js/jquery-ui-1.8.17.custom.min.js,200,OK,Thread Group 1-1,text,true,53407,7,7,36
2017/02/22 10:21:42.207,82,14 /escm/images/logo.png,200,OK,Thread Group 1-5,bin,true,8109,7,7,81
2017/02/22 10:21:40.201,2042,LoginPageRequest,,"Number of samples in transaction : 15, number of failing samples : 1",Thread Group 1-5,,false,249668,7,7,1295
2017/02/22 10:21:42.214,81,8 /escm/js/jquery-ui-1.8.17.custom.min.js,200,OK,Thread Group 1-3,text,true,53407,7,7,37
2017/02/22 10:21:42.216,82,11 /escm/js/jquery.alerts.js,200,OK,Thread Group 1-4,text,true,2581,7,7,57
2017/02/22 10:21:42.268,31,12 /escm/js/jquery.bpopup.min.js,200,OK,Thread Group 1-1,text,true,2280,7,7,30
2017/02/22 10:21:42.205,100,12 /escm/js/jquery.bpopup.min.js,200,OK,Thread Group 1-2,text,true,2280,7,7,13
2017/02/22 10:21:42.170,135,10 /escm/js/validator.js,200,OK,Thread Group 1-6,text,true,5286,7,7,28
2017/02/22 10:21:42.297,12,12 /escm/js/jquery.bpopup.min.js,200,OK,Thread Group 1-3,text,true,2280,7,7,12
2017/02/22 10:21:42.300,15,13 /escm/css/modern_ui/images/footer.png,200,OK,Thread Group 1-4,bin,true,3276,7,7,15
2017/02/22 10:21:42.311,12,11 /escm/js/jquery.alerts.js,200,OK,Thread Group 1-3,text,true,2581,7,7,11
2017/02/22 10:21:42.307,19,11 /escm/js/jquery.alerts.js,200,OK,Thread Group 1-2,text,true,2581,7,7,17
2017/02/22 10:21:42.316,13,15 /escm/images/add.jpg,200,OK,Thread Group 1-4,bin,true,28769,7,7,13
2017/02/22 10:21:42.325,7,13 /escm/css/modern_ui/images/footer.png,200,OK,Thread Group 1-3,bin,true,3276,7,7,7
2017/02/22 10:21:42.300,35,11 /escm/js/jquery.alerts.js,200,OK,Thread Group 1-1,text,true,2581,7,7,33
2017/02/22 10:21:42.327,11,13 /escm/css/modern_ui/images/footer.png,200,OK,Thread Group 1-2,bin,true,3276,7,7,11
2017/02/22 10:21:42.334,6,15 /escm/images/add.jpg,200,OK,Thread Group 1-3,bin,true,28769,7,7,6
2017/02/22 10:21:42.336,7,13 /escm/css/modern_ui/images/footer.png,200,OK,Thread Group 1-1,bin,true,3276,7,7,7
2017/02/22 10:21:42.339,8,15 /escm/images/add.jpg,200,OK,Thread Group 1-2,bin,true,28769,7,7,7
2017/02/22 10:21:42.344,9,15 /escm/images/add.jpg,200,OK,Thread Group 1-1,bin,true,28769,7,7,8
2017/02/22 10:21:42.348,11,14 /escm/images/logo.png,200,OK,Thread Group 1-2,bin,true,8109,7,7,11
2017/02/22 10:21:37.083,5230,LoginPageRequest,,"Number of samples in transaction : 15, number of failing samples : 1",Thread Group 1-2,,false,249668,7,7,4484
2017/02/22 10:21:42.354,10,14 /escm/images/logo.png,200,OK,Thread Group 1-1,bin,true,8109,7,7,10
2017/02/22 10:21:36.082,5621,LoginPageRequest,,"Number of samples in transaction : 15, number of failing samples : 1",Thread Group 1-1,,false,249668,7,7,4764
2017/02/22 10:21:42.342,29,14 /escm/images/logo.png,200,OK,Thread Group 1-3,bin,true,8109,7,7,29
2017/02/22 10:21:38.118,4164,LoginPageRequest,,"Number of samples in transaction : 15, number of failing samples : 1",Thread Group 1-3,,false,249668,7,7,3196
2017/02/22 10:21:42.331,47,14 /escm/images/logo.png,200,OK,Thread Group 1-4,bin,true,8109,7,7,47
2017/02/22 10:21:39.147,3147,LoginPageRequest,,"Number of samples in transaction : 15, number of failing samples : 1",Thread Group 1-4,,false,249668,7,7,2431
2017/02/22 10:21:42.239,181,1 /escm/login/auth,200,OK,Thread Group 1-7,text,true,5226,7,7,176
2017/02/22 10:21:42.423,3,4 /escmnull/css/merchant.css,404,Not Found,Thread Group 1-7,,false,109,7,7,3
2017/02/22 10:21:42.428,10,5 /escm/css/logintypedialog.css,200,OK,Thread Group 1-7,text,true,1287,7,7,9
2017/02/22 10:21:42.307,133,7 /escm/js/jquery-1.5.2.min.js,200,OK,Thread Group 1-6,text,true,65186,7,7,51
2017/02/22 10:21:42.440,15,3 /escm/css/theme/jquery-ui-1.8.17.custom.css,200,OK,Thread Group 1-7,text,true,6664,7,7,12
2017/02/22 10:21:42.457,15,9 /escm/css/jquery.ui.timepicker.css,200,OK,Thread Group 1-7,text,true,2086,7,7,15
2017/02/22 10:21:42.442,77,8 /escm/js/jquery-ui-1.8.17.custom.min.js,200,OK,Thread Group 1-6,text,true,53407,7,7,27
2017/02/22 10:21:42.521,33,12 /escm/js/jquery.bpopup.min.js,200,OK,Thread Group 1-6,text,true,2280,7,7,31
2017/02/22 10:21:42.556,12,11 /escm/js/jquery.alerts.js,200,OK,Thread Group 1-6,text,true,2581,7,7,10
2017/02/22 10:21:42.474,99,2 /escm/css/merchant.css,200,OK,Thread Group 1-7,text,true,64167,7,7,31
2017/02/22 10:21:42.569,8,13 /escm/css/modern_ui/images/footer.png,200,OK,Thread Group 1-6,bin,true,3276,7,7,8
2017/02/22 10:21:42.574,11,6 /escm/css/jquery.alerts.css,200,OK,Thread Group 1-7,text,true,1235,7,7,10
2017/02/22 10:21:42.579,11,15 /escm/images/add.jpg,200,OK,Thread Group 1-6,bin,true,28769,7,7,10
2017/02/22 10:21:42.586,14,10 /escm/js/validator.js,200,OK,Thread Group 1-7,text,true,5286,7,7,12
2017/02/22 10:21:42.591,16,14 /escm/images/logo.png,200,OK,Thread Group 1-6,bin,true,8109,7,7,16
2017/02/22 10:21:41.194,1367,LoginPageRequest,,"Number of samples in transaction : 15, number of failing samples : 1",Thread Group 1-6,,false,249668,7,7,998
2017/02/22 10:21:42.602,97,7 /escm/js/jquery-1.5.2.min.js,200,OK,Thread Group 1-7,text,true,65186,7,7,29
2017/02/22 10:21:42.701,75,8 /escm/js/jquery-ui-1.8.17.custom.min.js,200,OK,Thread Group 1-7,text,true,53407,7,7,29
2017/02/22 10:21:42.777,10,12 /escm/js/jquery.bpopup.min.js,200,OK,Thread Group 1-7,text,true,2280,7,7,8
2017/02/22 10:21:42.788,11,11 /escm/js/jquery.alerts.js,200,OK,Thread Group 1-7,text,true,2581,7,7,8
2017/02/22 10:21:42.800,6,13 /escm/css/modern_ui/images/footer.png,200,OK,Thread Group 1-7,bin,true,3276,7,7,6
2017/02/22 10:21:42.808,10,15 /escm/images/add.jpg,200,OK,Thread Group 1-7,bin,true,28769,7,7,9
2017/02/22 10:21:42.820,10,14 /escm/images/logo.png,200,OK,Thread Group 1-7,bin,true,8109,7,7,10
2017/02/22 10:21:42.221,567,LoginPageRequest,,"Number of samples in transaction : 15, number of failing samples : 1",Thread Group 1-7,,false,249668,7,7,367
2017/02/22 10:21:43.252,119,1 /escm/login/auth,200,OK,Thread Group 1-8,text,true,5226,8,8,113
2017/02/22 10:21:43.373,3,4 /escmnull/css/merchant.css,404,Not Found,Thread Group 1-8,,false,109,8,8,3
2017/02/22 10:21:43.377,9,5 /escm/css/logintypedialog.css,200,OK,Thread Group 1-8,text,true,1287,8,8,7
2017/02/22 10:21:43.387,17,3 /escm/css/theme/jquery-ui-1.8.17.custom.css,200,OK,Thread Group 1-8,text,true,6664,8,8,11
2017/02/22 10:21:43.406,7,9 /escm/css/jquery.ui.timepicker.css,200,OK,Thread Group 1-8,text,true,2086,8,8,7
2017/02/22 10:21:43.414,110,2 /escm/css/merchant.css,200,OK,Thread Group 1-8,text,true,64167,8,8,32
2017/02/22 10:21:43.525,12,6 /escm/css/jquery.alerts.css,200,OK,Thread Group 1-8,text,true,1235,8,8,10
2017/02/22 10:21:43.538,16,10 /escm/js/validator.js,200,OK,Thread Group 1-8,text,true,5286,8,8,13
2017/02/22 10:21:43.555,119,7 /escm/js/jquery-1.5.2.min.js,200,OK,Thread Group 1-8,text,true,65186,8,8,29
2017/02/22 10:21:43.676,118,8 /escm/js/jquery-ui-1.8.17.custom.min.js,200,OK,Thread Group 1-8,text,true,53407,8,8,32
2017/02/22 10:21:43.795,14,12 /escm/js/jquery.bpopup.min.js,200,OK,Thread Group 1-8,text,true,2280,8,8,13
2017/02/22 10:21:43.811,14,11 /escm/js/jquery.alerts.js,200,OK,Thread Group 1-8,text,true,2581,8,8,13
2017/02/22 10:21:43.826,20,13 /escm/css/modern_ui/images/footer.png,200,OK,Thread Group 1-8,bin,true,3276,8,8,20
2017/02/22 10:21:43.847,16,15 /escm/images/add.jpg,200,OK,Thread Group 1-8,bin,true,28769,8,8,13
2017/02/22 10:21:43.865,8,14 /escm/images/logo.png,200,OK,Thread Group 1-8,bin,true,8109,8,8,8
2017/02/22 10:21:43.236,602,LoginPageRequest,,"Number of samples in transaction : 15, number of failing samples : 1",Thread Group 1-8,,false,249668,8,8,324
2017/02/22 10:21:44.268,105,1 /escm/login/auth,200,OK,Thread Group 1-9,text,true,5226,9,9,102
2017/02/22 10:21:44.375,3,4 /escmnull/css/merchant.css,404,Not Found,Thread Group 1-9,,false,109,9,9,3
2017/02/22 10:21:44.379,10,5 /escm/css/logintypedialog.css,200,OK,Thread Group 1-9,text,true,1287,9,9,9
2017/02/22 10:21:44.390,17,3 /escm/css/theme/jquery-ui-1.8.17.custom.css,200,OK,Thread Group 1-9,text,true,6664,9,9,14
2017/02/22 10:21:44.408,8,9 /escm/css/jquery.ui.timepicker.css,200,OK,Thread Group 1-9,text,true,2086,9,9,8
2017/02/22 10:21:44.417,87,2 /escm/css/merchant.css,200,OK,Thread Group 1-9,text,true,64167,9,9,34
2017/02/22 10:21:44.505,11,6 /escm/css/jquery.alerts.css,200,OK,Thread Group 1-9,text,true,1235,9,9,11
2017/02/22 10:21:44.518,11,10 /escm/js/validator.js,200,OK,Thread Group 1-9,text,true,5286,9,9,10
2017/02/22 10:21:44.531,105,7 /escm/js/jquery-1.5.2.min.js,200,OK,Thread Group 1-9,text,true,65186,9,9,35
2017/02/22 10:21:44.638,56,8 /escm/js/jquery-ui-1.8.17.custom.min.js,200,OK,Thread Group 1-9,text,true,53407,9,9,26
2017/02/22 10:21:44.695,8,12 /escm/js/jquery.bpopup.min.js,200,OK,Thread Group 1-9,text,true,2280,9,9,7
2017/02/22 10:21:44.704,10,11 /escm/js/jquery.alerts.js,200,OK,Thread Group 1-9,text,true,2581,9,9,10
2017/02/22 10:21:44.716,6,13 /escm/css/modern_ui/images/footer.png,200,OK,Thread Group 1-9,bin,true,3276,9,9,6
2017/02/22 10:21:44.724,7,15 /escm/images/add.jpg,200,OK,Thread Group 1-9,bin,true,28769,9,9,6
2017/02/22 10:21:44.732,9,14 /escm/images/logo.png,200,OK,Thread Group 1-9,bin,true,8109,9,9,9
2017/02/22 10:21:44.252,453,LoginPageRequest,,"Number of samples in transaction : 15, number of failing samples : 1",Thread Group 1-9,,false,249668,9,9,290
2017/02/22 10:21:45.286,98,1 /escm/login/auth,200,OK,Thread Group 1-10,text,true,5226,10,10,95
2017/02/22 10:21:45.385,3,4 /escmnull/css/merchant.css,404,Not Found,Thread Group 1-10,,false,109,10,10,3
2017/02/22 10:21:45.389,10,5 /escm/css/logintypedialog.css,200,OK,Thread Group 1-10,text,true,1287,10,10,9
2017/02/22 10:21:45.400,14,3 /escm/css/theme/jquery-ui-1.8.17.custom.css,200,OK,Thread Group 1-10,text,true,6664,10,10,12
2017/02/22 10:21:45.417,7,9 /escm/css/jquery.ui.timepicker.css,200,OK,Thread Group 1-10,text,true,2086,10,10,7
2017/02/22 10:21:45.426,84,2 /escm/css/merchant.css,200,OK,Thread Group 1-10,text,true,64167,10,10,36
2017/02/22 10:21:45.511,8,6 /escm/css/jquery.alerts.css,200,OK,Thread Group 1-10,text,true,1235,10,10,7
2017/02/22 10:21:45.520,12,10 /escm/js/validator.js,200,OK,Thread Group 1-10,text,true,5286,10,10,9
2017/02/22 10:21:45.533,73,7 /escm/js/jquery-1.5.2.min.js,200,OK,Thread Group 1-10,text,true,65186,10,10,28
2017/02/22 10:21:45.608,49,8 /escm/js/jquery-ui-1.8.17.custom.min.js,200,OK,Thread Group 1-10,text,true,53407,10,10,24
2017/02/22 10:21:45.658,8,12 /escm/js/jquery.bpopup.min.js,200,OK,Thread Group 1-10,text,true,2280,10,10,7
2017/02/22 10:21:45.667,7,11 /escm/js/jquery.alerts.js,200,OK,Thread Group 1-10,text,true,2581,10,10,7
2017/02/22 10:21:45.676,6,13 /escm/css/modern_ui/images/footer.png,200,OK,Thread Group 1-10,bin,true,3276,10,10,6
2017/02/22 10:21:45.684,6,15 /escm/images/add.jpg,200,OK,Thread Group 1-10,bin,true,28769,10,10,6
2017/02/22 10:21:45.691,7,14 /escm/images/logo.png,200,OK,Thread Group 1-10,bin,true,8109,10,10,7
2017/02/22 10:21:45.269,392,LoginPageRequest,,"Number of samples in transaction : 15, number of failing samples : 1",Thread Group 1-10,,false,249668,10,10,263
2017/02/22 10:21:46.299,266,1 /escm/login/auth,200,OK,Thread Group 1-11,text,true,5226,11,11,261
2017/02/22 10:21:46.566,4,4 /escmnull/css/merchant.css,404,Not Found,Thread Group 1-11,,false,109,11,11,4
2017/02/22 10:21:46.571,9,5 /escm/css/logintypedialog.css,200,OK,Thread Group 1-11,text,true,1287,11,11,8
2017/02/22 10:21:46.582,16,3 /escm/css/theme/jquery-ui-1.8.17.custom.css,200,OK,Thread Group 1-11,text,true,6664,11,11,12
2017/02/22 10:21:46.599,8,9 /escm/css/jquery.ui.timepicker.css,200,OK,Thread Group 1-11,text,true,2086,11,11,8
2017/02/22 10:21:46.609,112,2 /escm/css/merchant.css,200,OK,Thread Group 1-11,text,true,64167,11,11,38
2017/02/22 10:21:46.722,11,6 /escm/css/jquery.alerts.css,200,OK,Thread Group 1-11,text,true,1235,11,11,10
2017/02/22 10:21:46.734,13,10 /escm/js/validator.js,200,OK,Thread Group 1-11,text,true,5286,11,11,11
2017/02/22 10:21:46.748,85,7 /escm/js/jquery-1.5.2.min.js,200,OK,Thread Group 1-11,text,true,65186,11,11,32
2017/02/22 10:21:46.834,52,8 /escm/js/jquery-ui-1.8.17.custom.min.js,200,OK,Thread Group 1-11,text,true,53407,11,11,24
2017/02/22 10:21:46.888,9,12 /escm/js/jquery.bpopup.min.js,200,OK,Thread Group 1-11,text,true,2280,11,11,8
2017/02/22 10:21:46.898,9,11 /escm/js/jquery.alerts.js,200,OK,Thread Group 1-11,text,true,2581,11,11,8
2017/02/22 10:21:46.908,7,13 /escm/css/modern_ui/images/footer.png,200,OK,Thread Group 1-11,bin,true,3276,11,11,7
2017/02/22 10:21:46.917,8,15 /escm/images/add.jpg,200,OK,Thread Group 1-11,bin,true,28769,11,11,8
2017/02/22 10:21:46.928,7,14 /escm/images/logo.png,200,OK,Thread Group 1-11,bin,true,8109,11,11,7
2017/02/22 10:21:46.285,616,LoginPageRequest,,"Number of samples in transaction : 15, number of failing samples : 1",Thread Group 1-11,,false,249668,11,11,446
2017/02/22 10:21:47.316,100,1 /escm/login/auth,200,OK,Thread Group 1-12,text,true,5226,12,12,98
2017/02/22 10:21:47.417,3,4 /escmnull/css/merchant.css,404,Not Found,Thread Group 1-12,,false,109,12,12,3
2017/02/22 10:21:47.421,13,5 /escm/css/logintypedialog.css,200,OK,Thread Group 1-12,text,true,1287,12,12,12
2017/02/22 10:21:47.435,15,3 /escm/css/theme/jquery-ui-1.8.17.custom.css,200,OK,Thread Group 1-12,text,true,6664,12,12,13
2017/02/22 10:21:47.451,6,9 /escm/css/jquery.ui.timepicker.css,200,OK,Thread Group 1-12,text,true,2086,12,12,6
2017/02/22 10:21:47.459,81,2 /escm/css/merchant.css,200,OK,Thread Group 1-12,text,true,64167,12,12,32
2017/02/22 10:21:47.542,7,6 /escm/css/jquery.alerts.css,200,OK,Thread Group 1-12,text,true,1235,12,12,6
2017/02/22 10:21:47.550,11,10 /escm/js/validator.js,200,OK,Thread Group 1-12,text,true,5286,12,12,10
2017/02/22 10:21:47.563,71,7 /escm/js/jquery-1.5.2.min.js,200,OK,Thread Group 1-12,text,true,65186,12,12,26
2017/02/22 10:21:47.636,60,8 /escm/js/jquery-ui-1.8.17.custom.min.js,200,OK,Thread Group 1-12,text,true,53407,12,12,29
2017/02/22 10:21:47.697,13,12 /escm/js/jquery.bpopup.min.js,200,OK,Thread Group 1-12,text,true,2280,12,12,12
2017/02/22 10:21:47.711,9,11 /escm/js/jquery.alerts.js,200,OK,Thread Group 1-12,text,true,2581,12,12,8
2017/02/22 10:21:47.721,9,13 /escm/css/modern_ui/images/footer.png,200,OK,Thread Group 1-12,bin,true,3276,12,12,9
2017/02/22 10:21:47.731,7,15 /escm/images/add.jpg,200,OK,Thread Group 1-12,bin,true,28769,12,12,7
2017/02/22 10:21:47.740,6,14 /escm/images/logo.png,200,OK,Thread Group 1-12,bin,true,8109,12,12,6
2017/02/22 10:21:47.300,411,LoginPageRequest,,"Number of samples in transaction : 15, number of failing samples : 1",Thread Group 1-12,,false,249668,12,12,277
2017/02/22 10:21:48.331,144,1 /escm/login/auth,200,OK,Thread Group 1-13,text,true,5226,13,13,141
2017/02/22 10:21:48.477,2,4 /escmnull/css/merchant.css,404,Not Found,Thread Group 1-13,,false,109,13,13,2
2017/02/22 10:21:48.480,8,5 /escm/css/logintypedialog.css,200,OK,Thread Group 1-13,text,true,1287,13,13,7
2017/02/22 10:21:48.489,13,3 /escm/css/theme/jquery-ui-1.8.17.custom.css,200,OK,Thread Group 1-13,text,true,6664,13,13,11
2017/02/22 10:21:48.504,7,9 /escm/css/jquery.ui.timepicker.css,200,OK,Thread Group 1-13,text,true,2086,13,13,7
2017/02/22 10:21:48.513,76,2 /escm/css/merchant.css,200,OK,Thread Group 1-13,text,true,64167,13,13,31
2017/02/22 10:21:48.591,7,6 /escm/css/jquery.alerts.css,200,OK,Thread Group 1-13,text,true,1235,13,13,7
2017/02/22 10:21:48.599,12,10 /escm/js/validator.js,200,OK,Thread Group 1-13,text,true,5286,13,13,10
2017/02/22 10:21:48.612,72,7 /escm/js/jquery-1.5.2.min.js,200,OK,Thread Group 1-13,text,true,65186,13,13,28
2017/02/22 10:21:48.686,52,8 /escm/js/jquery-ui-1.8.17.custom.min.js,200,OK,Thread Group 1-13,text,true,53407,13,13,23
2017/02/22 10:21:48.739,7,12 /escm/js/jquery.bpopup.min.js,200,OK,Thread Group 1-13,text,true,2280,13,13,7
2017/02/22 10:21:48.748,8,11 /escm/js/jquery.alerts.js,200,OK,Thread Group 1-13,text,true,2581,13,13,6
2017/02/22 10:21:48.757,7,13 /escm/css/modern_ui/images/footer.png,200,OK,Thread Group 1-13,bin,true,3276,13,13,7
2017/02/22 10:21:48.765,7,15 /escm/images/add.jpg,200,OK,Thread Group 1-13,bin,true,28769,13,13,6
2017/02/22 10:21:48.774,6,14 /escm/images/logo.png,200,OK,Thread Group 1-13,bin,true,8109,13,13,6
2017/02/22 10:21:48.316,428,LoginPageRequest,,"Number of samples in transaction : 15, number of failing samples : 1",Thread Group 1-13,,false,249668,13,13,299
2017/02/22 10:21:49.345,99,1 /escm/login/auth,200,OK,Thread Group 1-14,text,true,5226,14,14,96
2017/02/22 10:21:49.446,2,4 /escmnull/css/merchant.css,404,Not Found,Thread Group 1-14,,false,109,14,14,2
2017/02/22 10:21:49.449,8,5 /escm/css/logintypedialog.css,200,OK,Thread Group 1-14,text,true,1287,14,14,7
2017/02/22 10:21:49.458,12,3 /escm/css/theme/jquery-ui-1.8.17.custom.css,200,OK,Thread Group 1-14,text,true,6664,14,14,10
2017/02/22 10:21:49.471,8,9 /escm/css/jquery.ui.timepicker.css,200,OK,Thread Group 1-14,text,true,2086,14,14,8
2017/02/22 10:21:49.481,90,2 /escm/css/merchant.css,200,OK,Thread Group 1-14,text,true,64167,14,14,44
2017/02/22 10:21:49.573,7,6 /escm/css/jquery.alerts.css,200,OK,Thread Group 1-14,text,true,1235,14,14,6
2017/02/22 10:21:49.581,12,10 /escm/js/validator.js,200,OK,Thread Group 1-14,text,true,5286,14,14,10
2017/02/22 10:21:49.594,78,7 /escm/js/jquery-1.5.2.min.js,200,OK,Thread Group 1-14,text,true,65186,14,14,27
