timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,bytes,grpThreads,allThreads,URL,Filename,Latency,Hostname
2017/02/06 18:54:42.032,546,62 /escm/login/auth,200,OK,Thread Group 1-5,text,true,5226,5,5,http://10.10.3.16:8080/escm/login/auth,,545,EASDB01
2017/02/06 18:54:42.248,3676,62 /escm/login/auth,200,OK,Thread Group 1-2,text,true,5226,5,5,http://10.10.3.16:8080/escm/login/auth,,3676,EASDB01
2017/02/06 18:54:44.337,1590,62 /escm/login/auth,200,OK,Thread Group 1-4,text,true,5226,5,5,http://10.10.3.16:8080/escm/login/auth,,1586,EASDB01
2017/02/06 18:54:42.032,3892,62 /escm/login/auth,200,OK,Thread Group 1-1,text,true,5226,5,5,http://10.10.3.16:8080/escm/login/auth,,3891,EASDB01
2017/02/06 18:54:43.268,2667,62 /escm/login/auth,200,OK,Thread Group 1-3,text,true,5226,5,5,http://10.10.3.16:8080/escm/login/auth,,2657,EASDB01
2017/02/06 18:54:45.944,57,67 /escm/css/jquery.alerts.css,200,OK,Thread Group 1-3,text,true,1235,5,5,http://10.10.3.16:8080/escm/css/jquery.alerts.css,,53,EASDB01
2017/02/06 18:54:45.942,62,67 /escm/css/jquery.alerts.css,200,OK,Thread Group 1-1,text,true,1235,5,5,http://10.10.3.16:8080/escm/css/jquery.alerts.css,,57,EASDB01
2017/02/06 18:54:45.944,69,67 /escm/css/jquery.alerts.css,200,OK,Thread Group 1-5,text,true,1235,5,5,http://10.10.3.16:8080/escm/css/jquery.alerts.css,,55,EASDB01
2017/02/06 18:54:45.945,71,67 /escm/css/jquery.alerts.css,200,OK,Thread Group 1-4,text,true,1235,5,5,http://10.10.3.16:8080/escm/css/jquery.alerts.css,,57,EASDB01
2017/02/06 18:54:45.942,78,67 /escm/css/jquery.alerts.css,200,OK,Thread Group 1-2,text,true,1235,5,5,http://10.10.3.16:8080/escm/css/jquery.alerts.css,,78,EASDB01
2017/02/06 18:54:46.015,59,63 /escm/css/theme/jquery-ui-1.8.17.custom.css,200,OK,Thread Group 1-5,text,true,6664,5,5,http://10.10.3.16:8080/escm/css/theme/jquery-ui-1.8.17.custom.css,,40,EASDB01
2017/02/06 18:54:46.018,65,63 /escm/css/theme/jquery-ui-1.8.17.custom.css,200,OK,Thread Group 1-4,text,true,6664,5,5,http://10.10.3.16:8080/escm/css/theme/jquery-ui-1.8.17.custom.css,,43,EASDB01
2017/02/06 18:54:46.076,11,68 /escmnull/css/merchant.css,404,Not Found,Thread Group 1-5,,false,109,5,5,http://10.10.3.16:8080/escmnull/css/merchant.css,,11,EASDB01
2017/02/06 18:54:46.003,84,63 /escm/css/theme/jquery-ui-1.8.17.custom.css,200,OK,Thread Group 1-3,text,true,6664,5,5,http://10.10.3.16:8080/escm/css/theme/jquery-ui-1.8.17.custom.css,,39,EASDB01
2017/02/06 18:54:46.085,6,68 /escmnull/css/merchant.css,404,Not Found,Thread Group 1-4,,false,109,5,5,http://10.10.3.16:8080/escmnull/css/merchant.css,,6,EASDB01
2017/02/06 18:54:46.022,72,63 /escm/css/theme/jquery-ui-1.8.17.custom.css,200,OK,Thread Group 1-2,text,true,6664,5,5,http://10.10.3.16:8080/escm/css/theme/jquery-ui-1.8.17.custom.css,,65,EASDB01
2017/02/06 18:54:46.096,43,68 /escmnull/css/merchant.css,404,Not Found,Thread Group 1-2,,false,109,5,5,http://10.10.3.16:8080/escmnull/css/merchant.css,,42,EASDB01
2017/02/06 18:54:46.089,51,68 /escmnull/css/merchant.css,404,Not Found,Thread Group 1-3,,false,109,5,5,http://10.10.3.16:8080/escmnull/css/merchant.css,,51,EASDB01
2017/02/06 18:54:46.011,130,63 /escm/css/theme/jquery-ui-1.8.17.custom.css,200,OK,Thread Group 1-1,text,true,6664,5,5,http://10.10.3.16:8080/escm/css/theme/jquery-ui-1.8.17.custom.css,,32,EASDB01
2017/02/06 18:54:46.089,54,72 /escm/js/validator.js,200,OK,Thread Group 1-5,text,true,5286,5,5,http://10.10.3.16:8080/escm/js/validator.js,,47,EASDB01
2017/02/06 18:54:46.092,51,72 /escm/js/validator.js,200,OK,Thread Group 1-4,text,true,5286,5,5,http://10.10.3.16:8080/escm/js/validator.js,,38,EASDB01
2017/02/06 18:54:46.144,5,68 /escmnull/css/merchant.css,404,Not Found,Thread Group 1-1,,false,109,5,5,http://10.10.3.16:8080/escmnull/css/merchant.css,,5,EASDB01
2017/02/06 18:54:46.141,21,72 /escm/js/validator.js,200,OK,Thread Group 1-3,text,true,5286,5,5,http://10.10.3.16:8080/escm/js/validator.js,,15,EASDB01
2017/02/06 18:54:46.141,36,72 /escm/js/validator.js,200,OK,Thread Group 1-2,text,true,5286,5,5,http://10.10.3.16:8080/escm/js/validator.js,,28,EASDB01
2017/02/06 18:54:46.151,47,72 /escm/js/validator.js,200,OK,Thread Group 1-1,text,true,5286,5,5,http://10.10.3.16:8080/escm/js/validator.js,,40,EASDB01
2017/02/06 18:54:46.146,54,71 /escm/js/jquery.alerts.js,200,OK,Thread Group 1-4,text,true,2581,5,5,http://10.10.3.16:8080/escm/js/jquery.alerts.js,,49,EASDB01
2017/02/06 18:54:46.179,44,71 /escm/js/jquery.alerts.js,200,OK,Thread Group 1-2,text,true,2581,5,5,http://10.10.3.16:8080/escm/js/jquery.alerts.js,,40,EASDB01
2017/02/06 18:54:46.200,49,71 /escm/js/jquery.alerts.js,200,OK,Thread Group 1-1,text,true,2581,5,5,http://10.10.3.16:8080/escm/js/jquery.alerts.js,,42,EASDB01
2017/02/06 18:54:46.164,151,71 /escm/js/jquery.alerts.js,200,OK,Thread Group 1-3,text,true,2581,5,5,http://10.10.3.16:8080/escm/js/jquery.alerts.js,,148,EASDB01
