"(PDH-CSV 4.0) (India Standard Time)(-330)","\\EASDB01\Processor(_Total)\% Processor Time","\\EASDB01\System\Processor Queue Length"
"02/07/2017 16:42:09.480"," ","0"
"02/07/2017 16:42:12.495","6.3469312094568959","1"
"02/07/2017 16:42:15.495","24.609379179687362","6"
"02/07/2017 16:42:18.527","18.001846001206324","0"
"02/07/2017 16:42:21.531","8.6920612576438909","2"
"02/07/2017 16:42:24.537","5.9373211042177747","0"
"02/07/2017 16:42:27.537","6.3153687731218096","5"
"02/07/2017 16:42:30.540","3.8502611883799887","3"
"02/07/2017 16:42:33.546","10.615014928040845","0"
"02/07/2017 16:42:37.175","4.6701082962406826","0"
"02/07/2017 16:42:40.183","3.9298040232810472","0"
"02/07/2017 16:42:43.189","4.35234745455314","0"
"02/07/2017 16:42:46.197","9.6607298987745445","0"
"02/07/2017 16:42:49.204","1.0853114379615114","3"
