"(PDH-CSV 4.0) (India Standard Time)(-330)","\\EASDB01\Processor(_Total)\% Processor Time","\\EASDB01\System\Processor Queue Length"
"02/07/2017 11:36:32.182"," ","9"
"02/07/2017 11:36:35.182","10.156309895793402","1"
"02/07/2017 11:36:38.182","35.677175529381742","4"
"02/07/2017 11:36:41.198","4.2919067655969867","1"
"02/07/2017 11:36:44.202","15.719615968459944","1"
"02/07/2017 11:36:47.217","8.2864694118442213","0"
"02/07/2017 11:36:50.313","6.127575217369774","0"
"02/07/2017 11:36:53.318","4.5281582876844588","5"
"02/07/2017 11:36:56.325","8.4736240577977568","0"
"02/07/2017 11:36:59.330","11.486530371913094","3"
"02/07/2017 11:37:02.334","5.9738094756142113","0"
"02/07/2017 11:37:05.337","8.4340619695626788","0"
"02/07/2017 11:37:08.342","9.7210400755245789","0"
"02/07/2017 11:37:11.342","8.1380475585857361","0"
"02/07/2017 11:37:14.352","7.0670632647061975","0"
"02/07/2017 11:37:17.358","14.553314250470084","1"
"02/07/2017 11:37:20.359","12.921199602779476","3"
"02/07/2017 11:37:23.363","24.118930463309606","2"
"02/07/2017 11:37:26.367","22.768392867942655","0"
"02/07/2017 11:37:29.367","20.256133936258379","1"
"02/07/2017 11:37:32.383","26.619130446432081","1"
"02/07/2017 11:37:35.387","14.498536341875701","2"
"02/07/2017 11:37:38.388","13.319788022245305","6"
"02/07/2017 11:37:41.390","18.022546337675006","5"
"02/07/2017 11:37:44.398","12.67839006524939","0"
"02/07/2017 11:37:47.398","7.6825392571440059","0"
"02/07/2017 11:37:50.409","0.42851933773843109","5"
