"(PDH-CSV 4.0) (India Standard Time)(-330)","\\EASAPP01\Processor(_Total)\% Processor Time","\\EASAPP01\System\Processor Queue Length"
"02/07/2017 11:36:28.004"," ","0"
"02/07/2017 11:36:31.019","3.595633264487208","0"
"02/07/2017 11:36:34.022","11.689084920515159","0"
"02/07/2017 11:36:37.027","0.4171998272586297","1"
"02/07/2017 11:36:40.035","32.206807251940376","0"
"02/07/2017 11:36:43.050","78.238267640756632","2"
"02/07/2017 11:36:46.050","95.182300399292757","2"
"02/07/2017 11:36:49.066","96.113981003497699","9"
"02/07/2017 11:36:52.066","98.0468754817703","4"
"02/07/2017 11:36:55.238","100","11"
"02/07/2017 11:36:58.535","99.407584976076919","4"
"02/07/2017 11:37:01.613","91.243644379386012","10"
"02/07/2017 11:37:04.832","99.878642409274079","11"
"02/07/2017 11:37:08.144","99.764151185475015","0"
"02/07/2017 11:37:11.207","99.362242786337447","14"
"02/07/2017 11:37:14.441","99.637682122804875","5"
"02/07/2017 11:37:18.019","96.288213548936525","20"
"02/07/2017 11:37:21.066","99.615383087968894","0"
"02/07/2017 11:37:24.097","99.097939645020972","10"
"02/07/2017 11:37:27.129","98.582472717610941","7"
"02/07/2017 11:37:30.144","83.419683071221186","11"
"02/07/2017 11:37:33.175","98.840206763737385","4"
"02/07/2017 11:37:36.175","99.869790290801689","5"
"02/07/2017 11:37:39.191","97.279787909462527","3"
"02/07/2017 11:37:42.211","93.791942875544237","8"
"02/07/2017 11:37:45.227","98.834197050121901","14"
"02/07/2017 11:37:48.227","40.494918294004911","0"
"02/07/2017 11:37:51.227","1.6928049738616946","0"
"02/07/2017 11:37:54.243","1.5542931513688574","3"
"02/07/2017 11:37:57.243","3.6458461805538467","1"
