2017/02/20 13:36:48.983,605,1 /escm/login/auth,200,OK,Thread Group 1-1,text,true,5226,2,2,603
2017/02/20 13:36:48.983,401,1 /escm/login/auth,200,OK,Thread Group 1-2,text,true,5226,2,2,400
2017/02/20 13:36:49.396,5,4 /escmnull/css/merchant.css,404,Not Found,Thread Group 1-2,,false,109,2,2,5
2017/02/20 13:36:49.396,5,4 /escmnull/css/merchant.css,404,Not Found,Thread Group 1-1,,false,109,2,2,5
2017/02/20 13:36:49.404,15,5 /escm/css/logintypedialog.css,200,OK,Thread Group 1-2,text,true,1287,2,2,13
2017/02/20 13:36:49.404,22,5 /escm/css/logintypedialog.css,200,OK,Thread Group 1-1,text,true,1287,2,2,19
2017/02/20 13:36:49.428,18,3 /escm/css/theme/jquery-ui-1.8.17.custom.css,200,OK,Thread Group 1-1,text,true,6664,2,2,11
2017/02/20 13:36:49.422,28,3 /escm/css/theme/jquery-ui-1.8.17.custom.css,200,OK,Thread Group 1-2,text,true,6664,2,2,15
2017/02/20 13:36:49.449,8,9 /escm/css/jquery.ui.timepicker.css,200,OK,Thread Group 1-1,text,true,2086,2,2,8
2017/02/20 13:36:49.452,11,9 /escm/css/jquery.ui.timepicker.css,200,OK,Thread Group 1-2,text,true,2086,2,2,11
2017/02/20 13:36:49.459,127,2 /escm/css/merchant.css,200,OK,Thread Group 1-1,text,true,64167,2,2,34
2017/02/20 13:36:49.465,127,2 /escm/css/merchant.css,200,OK,Thread Group 1-2,text,true,64167,2,2,37
2017/02/20 13:36:49.588,11,6 /escm/css/jquery.alerts.css,200,OK,Thread Group 1-1,text,true,1235,2,2,9
2017/02/20 13:36:49.594,10,6 /escm/css/jquery.alerts.css,200,OK,Thread Group 1-2,text,true,1235,2,2,9
2017/02/20 13:36:49.601,15,10 /escm/js/validator.js,200,OK,Thread Group 1-1,text,true,5286,2,2,11
2017/02/20 13:36:49.607,14,10 /escm/js/validator.js,200,OK,Thread Group 1-2,text,true,5286,2,2,10
2017/02/20 13:36:49.623,106,7 /escm/js/jquery-1.5.2.min.js,200,OK,Thread Group 1-2,text,true,65186,2,2,28
2017/02/20 13:36:49.619,112,7 /escm/js/jquery-1.5.2.min.js,200,OK,Thread Group 1-1,text,true,65186,2,2,31
2017/02/20 13:36:49.732,80,8 /escm/js/jquery-ui-1.8.17.custom.min.js,200,OK,Thread Group 1-2,text,true,53407,2,2,26
2017/02/20 13:36:49.733,86,8 /escm/js/jquery-ui-1.8.17.custom.min.js,200,OK,Thread Group 1-1,text,true,53407,2,2,26
2017/02/20 13:36:49.815,11,12 /escm/js/jquery.bpopup.min.js,200,OK,Thread Group 1-2,text,true,2280,2,2,9
2017/02/20 13:36:49.821,12,12 /escm/js/jquery.bpopup.min.js,200,OK,Thread Group 1-1,text,true,2280,2,2,10
