"(PDH-CSV 4.0) (India Standard Time)(-330)","\\EASDB01\Processor(_Total)\% Processor Time","\\EASDB01\System\Processor Queue Length"
"02/22/2017 16:21:32.019"," ","0"
"02/22/2017 16:21:35.020","1.9441896367031086","4"
"02/22/2017 16:21:38.029","12.740986127246179","0"
"02/22/2017 16:21:41.029","21.940241238907142","3"
"02/22/2017 16:21:44.034","9.2789336171924308","0"
"02/22/2017 16:21:47.040","8.1267780002764471","0"
"02/22/2017 16:21:50.044","5.2763640702992003","0"
"02/22/2017 16:21:53.054","7.0009336031302549","1"
"02/22/2017 16:21:56.057","4.2623946982079275","0"
"02/22/2017 16:21:59.061","6.7678171182933173","0"
"02/22/2017 16:22:02.077","9.7359168762761854","2"
"02/22/2017 16:22:05.093","14.637259235926447","1"
"02/22/2017 16:22:08.108","6.7358966520325803","0"
"02/22/2017 16:22:11.120","4.8510567642375495","0"
"02/22/2017 16:22:14.122","31.630621161385331","0"
"02/22/2017 16:22:17.126","27.372375037601472","1"
"02/22/2017 16:22:20.142","11.269125703264605","1"
"02/22/2017 16:22:23.143","9.4710189803515412","4"
"02/22/2017 16:22:26.145","4.637629618300898","0"
"02/22/2017 16:22:29.161","0.064739501186505954","2"
"02/22/2017 16:22:32.161","0.06514330727600548","2"
"02/22/2017 16:22:35.176","30.116465930174698","0"
"02/22/2017 16:22:38.192","36.722649776021029","3"
"02/22/2017 16:22:41.192","51.041720520774092","0"
"02/22/2017 16:22:44.208","45.790123912032513","7"
"02/22/2017 16:22:47.223","26.360350217426831","1"
"02/22/2017 16:22:50.223","2.1484465234368977","2"
"02/22/2017 16:22:53.239","8.095506665708097","3"
"02/22/2017 16:22:56.241","14.95289639338775","1"
"02/22/2017 16:22:59.256","36.139798501820678","0"
"02/22/2017 16:23:02.272","45.725334749337456","0"
"02/22/2017 16:23:05.272","13.346451540688253","3"
"02/22/2017 16:23:08.272","3.1254294772626534","6"
"02/22/2017 16:23:11.287","1.3596907002932701","1"
"02/22/2017 16:23:14.287","1.6278525427735557","3"
"02/22/2017 16:23:17.287","4.4922439713202866","3"
"02/22/2017 16:23:20.287","2.0182659266358316","0"
"02/22/2017 16:23:23.303","3.7564463024420069","2"
"02/22/2017 16:23:26.303","3.7109528385396162","0"
"02/22/2017 16:23:29.319","2.2668660592151002","0"
"02/22/2017 16:23:32.334","3.6269621799204788","0"
"02/22/2017 16:23:35.412","2.093780656893629","0"
"02/22/2017 16:23:38.412","4.0364854557210279","0"
"02/22/2017 16:23:41.428","2.8497216032606687","2"
"02/22/2017 16:23:44.428","0.97668876286090001","1"
"02/22/2017 16:23:47.444","5.3107064734128411","1"
"02/22/2017 16:23:50.447","4.3299817960203217","0"
"02/22/2017 16:23:53.447","1.9531298697913368","0"
"02/22/2017 16:23:56.447","0.45575986327204276","7"
"02/22/2017 16:23:59.462","0.25904751268095438","0"
"02/22/2017 16:24:02.467","2.0323557303025486","1"
"02/22/2017 16:24:05.467","3.1901259223039546","3"
"02/22/2017 16:24:08.472","2.5028685684007512","0"
"02/22/2017 16:24:11.474","6.3831629866141659","0"
"02/22/2017 16:24:14.474","1.4974885524277282","2"
"02/22/2017 16:24:17.477","4.3937576589056393","0"
"02/22/2017 16:24:20.477","5.2908505222839741","0"
"02/22/2017 16:24:23.484","4.5211850466365995","0"
"02/22/2017 16:24:26.495","6.8470280359578028","10"
"02/22/2017 16:24:29.504","10.293529743227325","9"
"02/22/2017 16:24:32.517","7.1030841712022337","3"
"02/22/2017 16:24:35.521","6.1003098479606166","2"
"02/22/2017 16:24:38.524","7.7263986254668566","3"
"02/22/2017 16:24:41.531","10.873017121593797","1"
"02/22/2017 16:24:44.532","5.3264727766172086","0"
"02/22/2017 16:24:47.541","9.7745210246774743","1"
"02/22/2017 16:24:50.552","11.636423850518874","0"
"02/22/2017 16:24:53.564","8.3739631932181364","0"
"02/22/2017 16:24:56.578","10.327718951471333","0"
"02/22/2017 16:24:59.592","10.301021558748158","0"
"02/22/2017 16:25:02.604","7.9286337380260141","0"
"02/22/2017 16:25:05.609","8.4808439091206171","2"
"02/22/2017 16:25:08.616","9.335074388093112","6"
"02/22/2017 16:25:11.617","7.96046442641215","0"
"02/22/2017 16:25:14.618","9.1483165633933439","4"
"02/22/2017 16:25:17.626","10.083278758840752","7"
"02/22/2017 16:25:20.637","7.3489227485719733","0"
"02/22/2017 16:25:23.639","8.7360416383850286","0"
"02/22/2017 16:25:26.640","8.8712107878756381","0"
"02/22/2017 16:25:29.644","6.8862850285264621","1"
"02/22/2017 16:25:32.649","6.2929169594867833","0"
"02/22/2017 16:25:35.663","6.2175539441913568","0"
"02/22/2017 16:25:38.667","8.1973673755401428","0"
"02/22/2017 16:25:41.682","7.6284229543861271","1"
"02/22/2017 16:25:44.696","6.8998839599106692","0"
"02/22/2017 16:25:47.700","6.94021635822285","0"
"02/22/2017 16:25:50.704","6.6279378564825686","0"
"02/22/2017 16:25:53.714","8.64052651760211","0"
"02/22/2017 16:25:56.721","9.2076528997338762","1"
"02/22/2017 16:25:59.733","7.5913618339335738","1"
"02/22/2017 16:26:02.743","10.44313943237103","0"
"02/22/2017 16:26:05.756","7.7756040201957477","1"
"02/22/2017 16:26:08.760","7.0771584879930067","0"
"02/22/2017 16:26:11.765","7.1368199053626018","4"
"02/22/2017 16:26:14.780","8.1993983490355795","0"
"02/22/2017 16:26:17.795","7.1567437317418214","1"
"02/22/2017 16:26:20.808","6.7315502946012735","1"
"02/22/2017 16:26:23.823","7.6879265120852525","0"
"02/22/2017 16:26:26.830","7.2426470991727498","1"
"02/22/2017 16:26:29.840","5.9083490303301067","0"
"02/22/2017 16:26:32.841","6.1537936087824203","0"
"02/22/2017 16:26:35.844","9.4205816965195801","1"
"02/22/2017 16:26:38.859","8.2708156964542372","0"
"02/22/2017 16:26:41.870","6.1926709797645918","0"
"02/22/2017 16:26:44.874","13.004998561557834","0"
"02/22/2017 16:26:47.877","6.6732300172795744","0"
"02/22/2017 16:26:50.882","6.1335369410804974","0"
"02/22/2017 16:26:53.896","6.1189452081164442","0"
"02/22/2017 16:26:56.906","5.1240013489783802","2"
"02/22/2017 16:26:59.910","5.2133238885827886","10"
"02/22/2017 16:27:02.929","9.218439947652012","5"
"02/22/2017 16:27:05.931","10.53688857417907","0"
"02/22/2017 16:27:08.939","10.406118376459894","4"
"02/22/2017 16:27:11.943","15.074381210884791","0"
"02/22/2017 16:27:14.945","10.946625622655992","0"
"02/22/2017 16:27:17.952","11.471295580973017","1"
"02/22/2017 16:27:20.953","9.8059103535724113","0"
"02/22/2017 16:27:23.959","14.48182084595876","0"
