"(PDH-CSV 4.0) (India Standard Time)(-330)","\\EASDB01\Processor(_Total)\% Processor Time","\\EASDB01\System\Processor Queue Length"
"02/07/2017 11:04:41.487"," ","5"
"02/07/2017 11:04:44.502","6.9296699450055339","0"
"02/07/2017 11:04:47.502","30.924629663302394","0"
"02/07/2017 11:04:50.503","16.224745621096794","0"
"02/07/2017 11:04:53.508","11.272328723648272","0"
"02/07/2017 11:04:56.512","6.3861644442769876","0"
"02/07/2017 11:04:59.519","12.304090407794877","2"
"02/07/2017 11:05:02.519","14.465648895668338","0"
"02/07/2017 11:05:05.522","16.426564289525146","0"
"02/07/2017 11:05:08.534","13.890370481721915","2"
"02/07/2017 11:05:11.543","15.284354152551282","5"
"02/07/2017 11:05:14.544","4.9201955431189663","0"
"02/07/2017 11:05:17.550","38.008243626034989","0"
"02/07/2017 11:05:20.552","25.437456067177543","5"
"02/07/2017 11:05:23.555","10.965671996494075","1"
"02/07/2017 11:05:26.558","13.818829130680289","0"
"02/07/2017 11:05:29.558","8.854184895829686","2"
