"(PDH-CSV 4.0) (India Standard Time)(-330)","\\EASAPP01\Processor(_Total)\% Processor Time","\\EASAPP01\System\Processor Queue Length"
"02/06/2017 15:57:08.879"," ","0"
"02/06/2017 15:57:11.885","6.955966148954551","1"
"02/06/2017 15:57:14.912","11.240769494144388","0"
"02/06/2017 15:57:17.927","1.6520180161765596","0"
"02/06/2017 15:57:20.937","2.3961990637743735","1"
"02/06/2017 15:57:23.952","3.7425039480135758","0"
"02/06/2017 15:57:26.957","38.509593306069959","0"
"02/06/2017 15:57:29.957","91.536465642356234","4"
"02/06/2017 15:57:32.972","93.005178563718729","1"
"02/06/2017 15:57:36.035","92.729586405661465","4"
"02/06/2017 15:57:39.082","89.230776653249322","2"
"02/06/2017 15:57:42.175","99.116162775227608","2"
"02/06/2017 15:57:45.191","74.611443584447329","0"
"02/06/2017 15:57:48.191","71.744792825520719","1"
"02/06/2017 15:57:51.222","89.046374972870055","3"
"02/06/2017 15:57:54.241","44.235796404924599","9"
"02/06/2017 15:57:57.241","6.1199278947700169","2"
"02/06/2017 15:58:00.247","3.0288750456019087","0"
"02/06/2017 15:58:03.247","1.4565612489643831","0"
"02/06/2017 15:58:06.251","3.1092761829048188","2"
"02/06/2017 15:58:09.260","3.69491232692164","0"
"02/06/2017 15:58:12.265","2.2319310213739452","0"
"02/06/2017 15:58:15.269","0.11901485253554833","0"
"02/06/2017 15:58:18.273","4.4380533678893936","0"
